recId,recommendations,uid
33731,'Gabriel DropOut',28825
33731,'Gabriel DropOut',36906
33731,'Gabriel DropOut',39071
33743,'Fuuka',33203
33758,'Wu Geng Ji',38490
33775,'Soul Buster',33197
33814,'Ao Oni The Animation',15045
33834,'Sin: Nanatsu no Taizai',30385
33840,'Kabuki-bu!',33362
33850,'Nil Admirari no Tenbin',31456
33883,'Chao You Bing',29087
33899,'IDOLiSH7',46352
33899,'IDOLiSH7',34915
33904,'Suntory Tennensui CMs',40034
33926,'Quanzhi Gaoshou',33350
33926,'Quanzhi Gaoshou',48369
33926,'Quanzhi Gaoshou',35333
33926,'Quanzhi Gaoshou',56963
33926,'Quanzhi Gaoshou',37555
33948,'Hinako Note',29787
33969,'Shuangsheng Lingtan',33702
33975,'3-nen D-gumi Glass no Kamen',31965
33988,'Demi-chan wa Kataritai',34525
33988,'Demi-chan wa Kataritai',30307
34012,'Isekai Shokudou',34420
34034,'Pokemon Sun & Moon',37254
34051,"""Akiba's Trip The Animation""",35427
34104,"""Knight's & Magic""",22433
34148,'Nyanko Days',19029
34148,'Nyanko Days',13141
34177,'Tenshi no 3P!',10572
34209,'Meiji Tokyo Renka',33966
34279,'Grancrest Senki',24455
34280,'Gamers!',21877
34280,'Gamers!',40530
34289,'Schoolgirl Strikers: Animation Channel',33184
34289,'Schoolgirl Strikers: Animation Channel',32171
34290,'Kirakira☆Precure A La Mode',50281
34290,'Kirakira☆Precure A La Mode',57390
34290,'Kirakira☆Precure A La Mode',6119
34292,'Kamigami no Ki',41688
34382,'Citrus',52481
34382,'Citrus',4535
34392,'One Room',9967
34392,'One Room',33746
34393,'Room Mate',30705
34393,'Room Mate',34392
34403,'Hajimete no Gal',52990
34420,'Isekai Izakaya: Koto Aitheria no Izakaya Nobu',48804
34420,'Isekai Izakaya: Koto Aitheria no Izakaya Nobu',34012
34451,'Kekkai Sensen & Beyond',32867
34474,'Tsukipro The Animation',53132
34474,'Tsukipro The Animation',34771
34494,'Sakura Quest',22189
34497,'Death March kara Hajimaru Isekai Kyousoukyoku',35073
34497,'Death March kara Hajimaru Isekai Kyousoukyoku',35203
34514,'Pokemon Generations',49730
34535,'Koisuru Shirokuma',35349
34542,'Inuyashiki',35286
34561,'Re:Creators',33027
34561,'Re:Creators',34662
34566,'Boruto: Naruto Next Generations',36565
34572,'Black Clover',44940
34572,'Black Clover',38408
34572,'Black Clover',35972
34572,'Black Clover',33478
34580,'Nana Maru San Batsu',37620
34599,'Made in Abyss',37806
34599,'Made in Abyss',38192
34599,'Made in Abyss',36094
34599,'Made in Abyss',52635
34599,'Made in Abyss',35838
34612,'Saiki Kusuo no Ψ-nan 2',50631
34618,'Blend S',38924
34618,'Blend S',33094
34620,'Kono Yo no Hate de Koi wo Utau Shoujo YU-NO',35835
34620,'Kono Yo no Hate de Koi wo Utau Shoujo YU-NO',33012
34636,'Ballroom e Youkoso',34543
34636,'Ballroom e Youkoso',48702
34636,'Ballroom e Youkoso',38883
34675,'Chou Yuu Sekai: Being the Reality',41915
34798,'Yuru Camp△',35672
34798,'Yuru Camp△',14355
34798,'Yuru Camp△',48542
34798,'Yuru Camp△',40685
34798,'Yuru Camp△',35839
34798,'Yuru Camp△',39456
34798,'Yuru Camp△',19363
34822,'Tsuki ga Kirei',1040
34839,'Sanrio Danshi',52045
34866,'Yu☆Gi☆Oh! VRAINS',3493
34881,'Aho Girl',38002
34902,'Tsurezure Children',36864
34914,'New Game!!',23269
34933,'Kakegurui',36525
34933,'Kakegurui',26055
34933,'Kakegurui',10271
35015,'Ani ni Tsukeru Kusuri wa Nai!',41611
35015,'Ani ni Tsukeru Kusuri wa Nai!',37924
35062,'Mahoutsukai no Yome',39575
35062,'Mahoutsukai no Yome',46422
35069,'Sekai no Yami Zukan',31994
35073,'Overlord II',54595
35076,'Juuni Taisen',54449
35203,'Isekai wa Smartphone to Tomo ni.',37446
35203,'Isekai wa Smartphone to Tomo ni.',41899
35222,'Gakuen Babysitters',6574
35222,'Gakuen Babysitters',39942
35222,'Gakuen Babysitters',35004
35222,'Gakuen Babysitters',35828
35222,'Gakuen Babysitters',56768
35240,'Princess Principal',37221
35240,'Princess Principal',28883
35241,'Konohana Kitan',9934
35241,'Konohana Kitan',32924
35241,'Konohana Kitan',35313
35249,'Uma Musume: Pretty Derby',42321
35286,'Henkei Shoujo',34402
35330,'Poputepipikku',40358
35330,'Poputepipikku',51768
35349,'Marumofubiyori',34535
35484,'Osake wa Fuufu ni Natte kara',30437
35484,'Osake wa Fuufu ni Natte kara',49780
35484,'Osake wa Fuufu ni Natte kara',36108
35484,'Osake wa Fuufu ni Natte kara',29067
35484,'Osake wa Fuufu ni Natte kara',26349
35503,'Shoujo☆Kageki Revue Starlight',43691
35510,'Seizei Ganbare! Mahou Shoujo Kurumi',39049
35540,'Slow Start',40930
35557,'Houseki no Kuni',33089
35626,'Yao Shen Ji',36455
35626,'Yao Shen Ji',45196
35626,'Yao Shen Ji',47044
35626,'Yao Shen Ji',32094
35639,'Just Because!',39547
35639,'Just Because!',35434
35739,'Pikotarou no Lullaby Lullaby (TV)',33387
35757,'Gin no Guardian II',28673
35790,'Tate no Yuusha no Nariagari',36882
35790,'Tate no Yuusha no Nariagari',54362
35790,'Tate no Yuusha no Nariagari',37576
35821,'Chio-chan no Tsuugakuro',1057
35828,'Miira no Kaikata',37992
35828,'Miira no Kaikata',35222
35828,'Miira no Kaikata',34799
35834,'Angolmois: Genkou Kassenki',38920
35838,'Shoujo Shuumatsu Ryokou',2150
35838,'Shoujo Shuumatsu Ryokou',37302
35838,'Shoujo Shuumatsu Ryokou',53356
35838,'Shoujo Shuumatsu Ryokou',34126
35839,'Sora yori mo Tooi Basho',38753
35849,'Darling in the FranXX',37998
35849,'Darling in the FranXX',42290
35860,'Karakai Jouzu no Takagi-san',54968
35860,'Karakai Jouzu no Takagi-san',37999
35860,'Karakai Jouzu no Takagi-san',51815
35928,'Devils Line',36511
35968,'Wotaku ni Koi wa Muzukashii',36793
35968,'Wotaku ni Koi wa Muzukashii',42351
35968,'Wotaku ni Koi wa Muzukashii',53126
35997,'Märchen Mädchen',30679
36027,'Ousama Game The Animation',57945
36028,'Golden Kamuy',39491
36028,'Golden Kamuy',3335
36028,'Golden Kamuy',7479
36028,'Golden Kamuy',54724
36038,'Net-juu no Susume',31404
36094,'Hakumei to Mikochi',28097
36094,'Hakumei to Mikochi',750
36124,'Itou Junji: Collection',33761
36144,'Garo: Vanishing Line',5760
36226,'Kai Feng Qitan: Zhege Baogong Bu Taixing',37293
36226,'Kai Feng Qitan: Zhege Baogong Bu Taixing',39419
36259,'Pingu in the City',23721
36259,'Pingu in the City',7643
36259,'Pingu in the City',7176
36291,'Ling Yu',36996
36317,'Gaikotsu Shotenin Honda-san',42883
36407,'Kenja no Mago',38830
36407,'Kenja no Mago',40594
36407,'Kenja no Mago',47161
36407,'Kenja no Mago',53516
36407,'Kenja no Mago',37744
36432,'Toaru Majutsu no Index III',36633
36474,'Sword Art Online: Alicization',38860
36491,'Doupo Cangqiong',37150
36491,'Doupo Cangqiong',38491
36491,'Doupo Cangqiong',37822
36491,'Doupo Cangqiong',31838
36531,'Shinkansen Henkei Robo Shinkalion The Animation',23067
36593,'Hug tto! Precure',53716
36633,'Date A Live III',36432
36649,'Banana Fish',41051
36649,'Banana Fish',10161
36649,'Banana Fish',5784
36649,'Banana Fish',55844
36754,'Kakuriyo no Yadomeshi',34209
36775,'Wo Shi Jiang Xiaobai',34602
36797,'gdMen',6525
36817,'Sunohara-sou no Kanrinin-san',41812
36873,'Back Street Girls: Gokudolls',31540
36882,'Arifureta Shokugyou de Sekai Saikyou',57891
36882,'Arifureta Shokugyou de Sekai Saikyou',35790
36882,'Arifureta Shokugyou de Sekai Saikyou',50220
36882,'Arifureta Shokugyou de Sekai Saikyou',57892
36882,'Arifureta Shokugyou de Sekai Saikyou',46985
36884,'Hisone to Maso-tan',36000
36902,'Mahou Shoujo Ore',37036
36902,'Mahou Shoujo Ore',27727
36906,'Jashin-chan Dropkick',33731
36945,'Himote House',40995
36949,'Shokugeki no Souma: San no Sara - Tootsuki Ressha-hen',36049
36996,'Jian Wangchao',36291
37021,'Iya na Kao sare nagara Opantsu Misete Moraitai',42571
37021,'Iya na Kao sare nagara Opantsu Misete Moraitai',36431
37021,'Iya na Kao sare nagara Opantsu Misete Moraitai',31797
37096,'Puzzle & Dragon',11017
37105,'Grand Blue',50934
37105,'Grand Blue',37585
37105,'Grand Blue',39026
37105,'Grand Blue',30240
37141,'Hataraku Saibou',34140
37141,'Hataraku Saibou',41694
37144,'Nikuiyo! Galbi-kun: Kemuri ga Me ni Shimiru',22541
37150,'Douluo Dalu',41219
37150,'Douluo Dalu',36491
37150,'Douluo Dalu',37937
37150,'Douluo Dalu',33758
37150,'Douluo Dalu',39231
37150,'Douluo Dalu',51390
37150,'Douluo Dalu',39080
37150,'Douluo Dalu',40734
37150,'Douluo Dalu',47405
37171,'Asobi Asobase',38619
37171,'Asobi Asobase',10711
37171,'Asobi Asobase',35821
37171,'Asobi Asobase',4811
37171,'Asobi Asobase',51464
37175,'Mi Yu Xingzhe',36762
37178,'Kiratto Pri☆chan',37204
37206,'Anima Yell!',57099
37208,'Mo Dao Zu Shi',38990
37208,'Mo Dao Zu Shi',37563
37208,'Mo Dao Zu Shi',40730
37208,'Mo Dao Zu Shi',41923
37208,'Mo Dao Zu Shi',36184
37254,'Last Period: Owarinaki Rasen no Monogatari',34034
37258,'Omae wa Mada Gunma wo Shiranai',37940
37259,'Hanebado!',52229
37302,'Kemurikusa (TV)',50689
37347,'Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka II',51632
37349,'Goblin Slayer',42627
37393,'Watashi,38062
37430,'Tensei shitara Slime Datta Ken',37675
37430,'Tensei shitara Slime Datta Ken',29803
37430,'Tensei shitara Slime Datta Ken',43523
37430,'Tensei shitara Slime Datta Ken',51462
37430,'Tensei shitara Slime Datta Ken',37984
37447,'Karakuri Circus',37769
37450,'Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai',11887
37450,'Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai',5081
37451,'Boogiepop wa Warawanai (2019)',2245
37475,'Kishuku Gakkou no Juliet',57217
37475,'Kishuku Gakkou no Juliet',55129
37475,'Kishuku Gakkou no Juliet',40595
37475,'Kishuku Gakkou no Juliet',48643
37476,'Cardfight!! Vanguard (2018)',17497
37490,"'Gyakuten Saiban: Sono ""Shinjitsu""",42307
37504,'Mob Psycho Mini',31772
37510,'Mob Psycho 100 II',34612
37520,'Dororo',17505
37520,'Dororo',41025
37520,'Dororo',39806
37521,'Vinland Saga',40540
37521,'Vinland Saga',40682
37521,'Vinland Saga',35834
37522,'Pet',44387
37579,'Tonari no Kyuuketsuki-san',57947
37587,'Lapis Re:LiGHTs',52214
37597,'Dakaretai Otoko 1-i ni Odosarete Imasu.',33654
37599,'Magatsu Wahrheit: Zuerst',33889
37614,'Hitoribocchi no Marumaru Seikatsu',48553
37618,'Meng Qi Shi Shen',39188
37662,'Shinya! Tensai Bakabon',19961
37675,'Overlord III',39597
37722,'Uchi no Maid ga Uzasugiru!',37993
37769,'Aguu: Tensai Ningyou',32271
37779,'Yakusoku no Neverland',43439
37786,'Yagate Kimi ni Naru',39790
37786,'Yagate Kimi ni Naru',54233
37786,'Yagate Kimi ni Naru',34382
37869,'BanG Dream! 2nd Season',51586
37873,'BanG Dream! Garupa☆Pico',39643
37873,'BanG Dream! Garupa☆Pico',37778
37873,'BanG Dream! Garupa☆Pico',37422
37885,'Super Dragon Ball Heroes',37641
37885,'Super Dragon Ball Heroes',39678
37890,'Oshi ga Budoukan Ittekuretara Shinu',50221
37920,'Ueno-san wa Bukiyou',38610
37932,'Quanzhi Gaoshou 2',55894
37940,'Yatogame-chan Kansatsu Nikki',37258
37940,'Yatogame-chan Kansatsu Nikki',15043
37962,'IDOLiSH7 Second Beat!',31988
37964,'Mayonaka no Occult Koumuin',50384
37975,'Piano no Mori (TV) 2nd Season',4477
37976,'Zombieland Saga',47426
37982,'Domestic na Kanojo',49470
37982,'Domestic na Kanojo',32949
37982,'Domestic na Kanojo',38397
37984,'Kumo desu ga,49891
37991,'JoJo no Kimyou na Bouken Part 5: Ougon no Kaze',27947
37993,'Watashi ni Tenshi ga Maiorita!',37722
37999,'Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen',38992
37999,'Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen',57864
37999,'Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen',39247
37999,'Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen',24
37999,'Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen',35860
38000,'Kimetsu no Yaiba',37520
38000,'Kimetsu no Yaiba',37936
38000,'Kimetsu no Yaiba',41467
38000,'Kimetsu no Yaiba',39617
38000,'Kimetsu no Yaiba',40956
38000,'Kimetsu no Yaiba',40748
38000,'Kimetsu no Yaiba',56242
38000,'Kimetsu no Yaiba',5306
38062,'Endro~!',7768
38080,'Kono Oto Tomare!',40902
38080,'Kono Oto Tomare!',42590
38089,'Okoshiyasu,55463
38101,'5-toubun no Hanayome',623
38101,'5-toubun no Hanayome',38186
38101,'5-toubun no Hanayome',40004
38101,'5-toubun no Hanayome',52973
38145,'Doukyonin wa Hiza,3345
38145,'Doukyonin wa Hiza,58854
38145,'Doukyonin wa Hiza,51692
38150,'Namu Amida Butsu! Rendai Utena',33023
38186,'Bokutachi wa Benkyou ga Dekinai',38101
38186,'Bokutachi wa Benkyou ga Dekinai',39783
38256,'Magia Record: Mahou Shoujo Madoka☆Magica Gaiden',47639
38256,'Magia Record: Mahou Shoujo Madoka☆Magica Gaiden',34607
38295,'Joshikausei',37188
38301,'Kouya no Kotobuki Hikoutai',28105
38328,'Azur Lane',54309
38331,'Stand My Heroes: Piece of Truth',40075
38361,'Tales of Crestoria',5322
38389,'He Wei Dao x Re:Cong Ling Kaishi de Yi Shijie Shenghuo',44270
38389,'He Wei Dao x Re:Cong Ling Kaishi de Yi Shijie Shenghuo',33902
38397,'Nande Koko ni Sensei ga!?',28979
38397,'Nande Koko ni Sensei ga!?',38814
38409,'Cike Wu Liuqi',38412
38449,'Choujigen Kakumei Anime: Dimension High School',33690
38472,'Isekai Quartet',33142
38472,'Isekai Quartet',2692
38472,'Isekai Quartet',31374
38472,'Isekai Quartet',38004
38472,'Isekai Quartet',36468
38472,'Isekai Quartet',48775
38472,'Isekai Quartet',10012
38472,'Isekai Quartet',39988
38474,'Yuru Camp△ Season 2',38337
38483,'Ore wo Suki nano wa Omae dake ka yo',39326
38524,'Shingeki no Kyojin Season 3 Part 2',25781
38544,'Egao no Daika',50678
38555,'Otome Game no Hametsu Flag shika Nai Akuyaku Reijou ni Tensei shiteshimatta...',53833
38555,'Otome Game no Hametsu Flag shika Nai Akuyaku Reijou ni Tensei shiteshimatta...',50652
38555,'Otome Game no Hametsu Flag shika Nai Akuyaku Reijou ni Tensei shiteshimatta...',49979
38555,'Otome Game no Hametsu Flag shika Nai Akuyaku Reijou ni Tensei shiteshimatta...',54837
38573,'Tsuujou Kougeki ga Zentai Kougeki de Ni-kai Kougeki no Okaasan wa Suki desu ka?',1962
38578,'Star☆Twinkle Precure',34410
38578,'Star☆Twinkle Precure',17919
38610,'Tejina-senpai',37920
38610,'Tejina-senpai',31636
38656,"""Darwin's Game""",48470
38656,"""Darwin's Game""",43814
38668,'Dorohedoro',39539
38668,'Dorohedoro',48414
38680,'Fruits Basket 1st Season',38889
38680,'Fruits Basket 1st Season',42282
38691,'Dr. Stone',37141
38691,'Dr. Stone',39468
38753,'Araburu Kisetsu no Otome-domo yo.',57524
38759,'Sewayaki Kitsune no Senko-san',33206
38759,'Sewayaki Kitsune no Senko-san',36800
38790,'Itai no wa Iya nanode Bougyoryoku ni Kyokufuri Shitai to Omoimasu.',37393
38790,'Itai no wa Iya nanode Bougyoryoku ni Kyokufuri Shitai to Omoimasu.',40974
38793,'Tensei shitara Slime Datta Ken OVA',9982
38827,'Yeastken.',41412
38853,'Ex-Arm',48680
38853,'Ex-Arm',294
38909,'Infinite Dendrogram',54431
38917,'Tong Ling Fei',48537
38917,'Tong Ling Fei',37618
38917,'Tong Ling Fei',44221
38935,'Miru Tights',34213
38935,'Miru Tights',49605
38954,'Okoshiyasu,55463
38959,'Lord El-Melloi II Sei no Jikenbo: Rail Zeppelin Grace Note',52955
38990,'Chuan Shu Zijiu Zhinan',44196
39017,'Kyokou Suiri',52274
39024,'Wu Dong Qian Kun',49170
39026,'Dumbbell Nan Kilo Moteru?',57845
39026,'Dumbbell Nan Kilo Moteru?',41783
39063,'Fairy Gone',37599
39063,'Fairy Gone',33531
39119,'Manga Furusato Mukashibanashi',10282
39196,'Mairimashita! Iruma-kun',40397
39196,'Mairimashita! Iruma-kun',50411
39198,'Kanata no Astra',2987
39198,'Kanata no Astra',709
39292,'Princess Connect! Re:Dive',36458
39326,'Kawaikereba Hentai demo Suki ni Natte Kuremasu ka?',27787
39355,'Radiant 2nd Season',1108
39468,'Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen',33462
39468,'Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen',49438
39469,'Tsugu Tsugumomo',54883
39535,'Mushoku Tensei: Isekai Ittara Honki Dasu',47790
39535,'Mushoku Tensei: Isekai Ittara Honki Dasu',40815
39535,'Mushoku Tensei: Isekai Ittara Honki Dasu',39551
39586,'Hataraku Saibou!!',56348
39590,'Africa no Salaryman (TV)',39979
39597,'Sword Art Online: Alicization - War of Underworld',37078
39597,'Sword Art Online: Alicization - War of Underworld',31637
39643,'Shoujo☆Conto All Starlight',37873
39675,'Ling Long: Incarnation',33266
39678,'Mei Chuxi de Yinyangshi Yijia',37885
39681,'D4DJ First Mix',50380
39681,'D4DJ First Mix',37869
39725,'I★Chu: Halfway Through the Idol',32212
39730,'Houkago Teibou Nisshi',45425
39790,'Adachi to Shimamura',37786
39966,'Tamayomi',38529
39966,'Tamayomi',38091
39990,'Vlad Love',1684
40010,'Ishuzoku Reviewers',9499
40010,'Ishuzoku Reviewers',30464
40010,'Ishuzoku Reviewers',40436
40016,'Bug',42168
40028,'Shingeki no Kyojin: The Final Season',37799
40031,'Mugyutto! Black Clover',33846
40031,'Mugyutto! Black Clover',34613
40060,'BNA',39195
40075,'Koi to Producer: EVOL×LOVE',38331
40085,'Maesetsu!',50760
40145,'Yu☆Gi☆Oh! Sevens',10524
40151,'Shaonu Qianxian: Renxing Xiao Juchang',49275
40221,'Kami no Tou',41353
40221,'Kami no Tou',33704
40230,'Housekishou Richard-shi no Nazo Kantei',37458
40230,'Housekishou Richard-shi no Nazo Kantei',39582
40351,'Pokemon (2019)',49515
40351,'Pokemon (2019)',40861
40358,'Gal to Kyouryuu',50985
40368,'Egg Car',9768
40397,'Maoujou de Oyasumi',37716
40397,'Maoujou de Oyasumi',55774
40397,'Maoujou de Oyasumi',40526
40397,'Maoujou de Oyasumi',41286
40403,'Shin Sakura Taisen the Animation',1097
40483,'Murenase! Seton Gakuen',41762
40496,'Maou Gakuin no Futekigousha: Shijou Saikyou no Maou no Shiso,41345
40506,'Shadowverse',6901
40532,'Appare-Ranman!',3501
40550,'Assault Lily: Bouquet',35589
40550,'Assault Lily: Bouquet',51381
40571,'Majo no Tabitabi',35079
40586,'Slime Taoshite 300-nen,41312
40586,'Slime Taoshite 300-nen,52985
40586,'Slime Taoshite 300-nen,48239
40595,'Kimi to Boku no Saigo no Senjou,38843
40610,"""Healin' Good♡Precure""",616
40620,'Uramichi Oniisan',36784
40620,'Uramichi Oniisan',49519
40679,'2.43: Seiin Koukou Danshi Volley-bu',37972
40685,'Super Cub',23387
40716,'Kakushigoto',42668
40729,'Nomad: Megalo Box 2',49387
40729,'Nomad: Megalo Box 2',43763
40730,'Tian Guan Cifu',37208
40735,'Tianbao Fuyao Lu',48965
40748,'Jujutsu Kaisen',38000
40748,'Jujutsu Kaisen',44511
40748,'Jujutsu Kaisen',40908
40748,'Jujutsu Kaisen',47778
40784,'Wu Liuqi: Zui Qiang Fa Xing Shi',35044
40803,'Hypnosis Mic: Division Rap Battle - Rhyme Anima',48567
40803,'Hypnosis Mic: Division Rap Battle - Rhyme Anima',44376
40823,'Ni Zhuan Ci Yuan: AI Jue Qi',40885
40833,'Inu to Neko Docchi mo Katteru to Mainichi Tanoshii',48252
40834,'Ousama Ranking',8234
40839,'Kanojo,42385
40842,'Idoly Pride',32455
40842,'Idoly Pride',40174
40842,'Idoly Pride',44275
40850,'Breakers',37290
40861,'Hakumei no Tsubasa',42161
40885,'Can Ci Pin: Fangzhu Xingkong',40823
40893,'Komatta Jiisan',56230
40902,'Shokugeki no Souma: Gou no Sara',39194
40904,'Bokutachi no Remake',30015
40904,'Bokutachi no Remake',54041
40938,'Hige wo Soru. Soshite Joshikousei wo Hirou.',39710
40938,'Hige wo Soru. Soshite Joshikousei wo Hirou.',2317
40938,'Hige wo Soru. Soshite Joshikousei wo Hirou.',41103
40958,'Rail Romanesque',2552
40960,'Cheat Kusushi no Slow Life: Isekai ni Tsukurou Drugstore',41093
40961,'Hortensia Saga',41834
40974,'Kuma Kuma Kuma Bear',41514
41051,'Jie Yao',40994
41084,'Made in Abyss: Retsujitsu no Ougonkyou',47164
41094,'Xian Wang de Richang Shenghuo',44406
41094,'Xian Wang de Richang Shenghuo',37619
41103,'Koi to Yobu ni wa Kimochi Warui',40938
41103,'Koi to Yobu ni wa Kimochi Warui',53300
41120,'Fugou Keiji: Balance:Unlimited',53879
41219,'Fanren Xiu Xian Chuan',38918
41223,'Shi Yi Chang An: Mingyue Jishi You',41221
41226,'Uzaki-chan wa Asobitai!',34881
41226,'Uzaki-chan wa Asobitai!',42361
41312,'Kami-tachi ni Hirowareta Otoko',52608
41353,'The God of High School',30694
41353,'The God of High School',551
41380,'100-man no Inochi no Ue ni Ore wa Tatteiru',50184
41381,'Garugaku.: Sei Girls Square Gakuin',40129
41389,'Tonikaku Kawaii',45613
41389,'Tonikaku Kawaii',30014
41433,'Akudama Drive',49969
41433,'Akudama Drive',51371
41456,'Sentouin,42340
41457,'86',40028
41457,'86',31722
41457,'86',53026
41457,'86',31251
41556,'Maiko-san Chi no Makanai-san',48845
41611,'Wan Sheng Jie',33443
41611,'Wan Sheng Jie',38217
41619,'Munou na Nana',47162
41623,'Isekai Maou to Shoukan Shoujo no Dorei Majutsu Ω',36037
41688,'Toutotsu ni Egypt Shin',34292
41710,'Genjitsu Shugi Yuusha no Oukoku Saikenki',47159
41762,'Tenchi Souzou Design-bu',40483
41762,'Tenchi Souzou Design-bu',53163
41812,'Megami-ryou no Ryoubo-kun.',36817
41812,'Megami-ryou no Ryoubo-kun.',36943
41834,"""King's Raid: Ishi wo Tsugumono-tachi""",40961
41923,'Yi Nian Yong Heng',42267
41923,'Yi Nian Yong Heng',40434
41923,'Yi Nian Yong Heng',38450
42044,'Minegishi-san wa Ootsu-kun ni Tabesasetai',42855
42072,'Kenja no Deshi wo Nanoru Kenja',50481
42132,'Benghuai Xinghe',42285
42161,'Poketoon',41206
42168,'BIGOTRE Capture Mission',40016
42249,'Tokyo Revengers',54900
42266,'Wu Dong Qian Kun 2nd Season',48684
42284,'Yuan Long',51287
42284,'Yuan Long',52101
42285,'Shi Zhi Ge: Hua Yu Yan De Kuangxiang Shi',42132
42307,'Subarashiki Kono Sekai The Animation',184
42351,'Senpai ga Uzai Kouhai no Hanashi',53379
42361,'Ijiranaide,38993
42361,'Ijiranaide,41226
42481,'Yeon-ae Halujeon Zero',38251
42500,'Tadaima! Chibi Godzilla',56107
42500,'Tadaima! Chibi Godzilla',34813
42568,'Yaku nara Mug Cup mo',38276
42571,'Dogeza de Tanondemita',9581
42571,'Dogeza de Tanondemita',37021
42587,'Yuuki Yuuna wa Yuusha de Aru: Dai Mankai no Shou',53919
42697,'Teinenpi Shoujo Heidi CMs',36409
42698,'Nissan Note x The World of Golden Eggs',42697
42822,'Kai Byoui Ramune',37487
42822,'Kai Byoui Ramune',42295
42826,'Seijo no Maryoku wa Bannou desu',56449
42855,'Fudanshi Shoukan: Isekai de Shinjuu ni Hameraremashita',42044
42867,'Kanojo,42385
42897,'Horimiya',44055
42897,'Horimiya',41389
42897,'Horimiya',34902
42913,'Saezuru Doubutsu wa Yarushikanai!',4353
42923,'SK∞',32995
42923,'SK∞',51956
42923,'SK∞',55358
42923,'SK∞',50248
42923,'SK∞',46118
42938,'Fruits Basket: The Final',45577
42963,'Kanojo,42385
43299,'Wonder Egg Priority',32979
43523,'Tsuki ga Michibiku Isekai Douchuu',49613
43591,'Hetalia World★Stars',15195
43626,'Jue Shi Wu Hun',50444
43691,'Kageki Shoujo!!',53698
43727,'Eiyuuou,48417
43969,'Kanojo mo Kanojo',54714
44037,'Shin no Nakama ja Nai to Yuusha no Party wo Oidasareta node,52446
44037,'Shin no Nakama ja Nai to Yuusha no Party wo Oidasareta node,40960
44042,'Holo no Graffiti',38851
44042,'Holo no Graffiti',55594
44042,'Holo no Graffiti',33394
44047,'Tian Huang Zhan Shen',46639
44074,'Shiguang Dailiren',37522
44191,'Tropical-Rouge! Precure',40249
44235,'Pui Pui Molcar',55020
44235,'Pui Pui Molcar',36259
44235,'Pui Pui Molcar',44040
44270,'He Wei Dao x Hui Yeda Xiaojie Xiangyao Wo Gaobai',38389
44275,'Selection Project',40842
44387,'Sankaku Mado no Sotogawa wa Yoru',44064
44410,'Xing Hai Qishi',57629
44410,'Xing Hai Qishi',44218
44511,'Chainsaw Man',46569
44511,'Chainsaw Man',51009
44511,'Chainsaw Man',38668
44513,'Wo Shi Da Shenxian',42284
44524,'Isekai Meikyuu de Harem wo',54265
44961,'Platinum End',54798
45055,'Taishou Otome Otogibanashi',51552
45196,'Wan Jie Fa Shen',35626
45196,'Wan Jie Fa Shen',49873
45196,'Wan Jie Fa Shen',42187
45196,'Wan Jie Fa Shen',49448
45425,'Slow Loop',39730
45613,'Kawaii dake ja Nai Shikimori-san',21085
45653,'Soredemo Ayumu wa Yosetekuru',42962
45653,'Soredemo Ayumu wa Yosetekuru',53621
45782,'D4DJ Petit Mix',40854
45782,'D4DJ Petit Mix',49939
45961,'Assault Lily: Fruits',33011
46095,"""Vivy: Fluorite Eye's Song""",48556
46095,"""Vivy: Fluorite Eye's Song""",33352
46095,"""Vivy: Fluorite Eye's Song""",53787
46102,'Odd Taxi',40935
46102,'Odd Taxi',4383
46604,"""Dolls' Frontline""",36288
46604,"""Dolls' Frontline""",49831
46924,'Shu Shan Qi Xian Lu',50588
46924,'Shu Shan Qi Xian Lu',49841
47159,'Tensai Ouji no Akaji Kokka Saisei Jutsu',41710
47257,'Shinigami Bocchan to Kuro Maid',51837
47257,'Shinigami Bocchan to Kuro Maid',45055
47790,'Sekai Saikou no Ansatsusha,44203
47792,'Maou Evelogia ni Mi wo Sasage yo',57789
47792,'Maou Evelogia ni Mi wo Sasage yo',41466
47794,'MILGЯAM',55255
47917,'Bocchi the Rock!',54839
48239,'Leadale no Daichi nite',40586
48239,'Leadale no Daichi nite',57100
48252,'Ore,31777
48252,'Ore,309
48252,'Ore,40833
48252,'Ore,54722
48252,'Ore,32214
48316,'Kage no Jitsuryokusha ni Naritakute!',52969
48316,'Kage no Jitsuryokusha ni Naritakute!',50932
48335,'Canimals',33430
48343,'Catch! Tiniping',39918
48406,'Re-Main',56165
48466,'Kyoukai Senki',86
48483,'Mieruko-chan',25859
48483,'Mieruko-chan',52505
48488,'Higurashi no Naku Koro ni Sotsu',33589
48542,'Do It Yourself!!',42568
